0.971802,0.75948,-31.3836,-1.12904,7.12822,-0.179441
2.95171,-5.94467,-31.3597,-3.06853,1.19028,0.258141
1.23685,-14.2259,-19.7588,-1.89296,-8.04664,0.577147
0.94043,-21.4006,-6.28359,-0.344828,-16.7781,1.73445
2.34869,-23.1281,-7.86089,-1.29948,-14.9524,2.36351
1.39394,-15.0541,-12.4344,-1.68868,-8.99166,0.671707
3.30042,-12.6041,-21.2193,-2.80406,-3.75684,1.33156
4.16037,-13.7359,-22.662,-3.53581,-4.38122,1.53542
3.73862,-12.1378,-22.4811,-3.16227,-2.87041,1.38352
4.52328,-9.84505,-26.7833,-4.51977,-1.90545,0.73797
2.69698,-10.0027,-22.1938,-3.03716,-2.94156,0.306153
4.27672,-20.0117,-17.2775,-3.13972,-10.7392,2.29514
3.30171,-21.9,-11.4551,-2.12551,-13.3894,2.24527
3.72217,-20.1092,-14.8459,-2.73744,-10.3275,2.3272
1.62755,-19.7182,-7.28244,-1.19162,-13.6579,1.52172
-0.280777,-10.9195,-10.9791,-0.158511,-4.95823,0.397276
2.99141,4.68335,-33.6783,-2.10286,12.4966,0.917925
4.76128,4.61227,-42.3796,-3.89712,12.7385,0.864393
6.72328,4.282,-47.5628,-4.90692,13.2002,1.20047
6.97249,2.77572,-47.4498,-5.02647,12.5881,1.39408
2.74353,4.11631,-37.4336,-2.56802,9.94947,-0.390079
2.67726,0.738041,-33.9933,-2.0982,7.47939,0.143809
2.02034,-16.2576,-20.348,-1.11548,-7.16737,1.54768
-0.575287,-19.0779,-6.58497,1.22898,-15.9761,0.78135
-0.834,-18.6368,-4.16549,1.20122,-14.7988,0.502743
3.47099,-14.8037,-19.8065,-2.77042,-5.8419,1.65635
0.992798,-8.80353,-20.033,-1.27495,-1.37416,0.2866
3.82706,-6.93593,-28.4994,-3.26233,1.39373,0.72245
4.28499,-6.32579,-30.1405,-3.60903,1.89589,0.632362
3.48511,-5.4449,-27.3818,-2.45384,2.09809,0.358054
10.6634,-7.38828,-41.1447,-7.50008,1.28644,0.832304
18.5992,-7.69265,-56.3215,-12.8258,0.523077,0.302534
22.5086,-8.61803,-62.6157,-14.5021,-0.685042,0.630391
28.9486,-11.0088,-70.9964,-17.8151,-1.23038,1.38188
28.9564,-10.6906,-70.4862,-17.4891,-1.33852,1.23694
12.5216,-8.25532,-41.9695,-7.79214,1.09894,1.04868
3.2361,-6.19152,-25.3111,-1.72482,1.58587,0.463111
-3.31804,-5.05627,-10.1902,4.00353,2.09602,0.477431
-7.11719,-5.61715,-0.445318,7.49848,2.11768,0.383449
-9.15881,-5.56473,7.64882,10.8555,2.6747,1.03781
-10.9879,-6.18609,17.1612,14.8965,2.88457,1.32286
-12.6346,-6.42007,24.1981,17.6254,2.08235,0.755016
-13.396,-6.72755,28.9004,19.6064,1.92811,1.07192
-13.9421,-5.9789,27.6985,18.944,1.06815,0.131756
-11.5857,-4.71172,14.4072,13.2427,1.89579,0.250591
-7.96823,-0.498825,-3.9557,6.23822,2.68562,-0.857141
-4.16168,-1.45192,-15.2142,1.93478,2.53113,-0.501428
-0.483337,-1.52435,-24.3666,-1.06861,3.59767,-0.249509
3.21819,-2.29498,-32.5823,-3.75431,3.83316,-0.110111
3.81934,-3.63881,-33.7497,-3.86348,3.96965,0.365129
5.74162,-2.87971,-38.3152,-5.42503,4.13971,0.351298
8.85591,-4.59695,-42.5252,-7.23882,3.5308,0.709499
20.0145,-3.54988,-62.0519,-14.1702,3.20422,0.0518288
27.0935,-2.21566,-74.2539,-17.9657,3.13407,-0.503444
30.1885,-6.53063,-77.9251,-18.9187,1.95809,0.804033
30.9868,-6.67589,-78.5177,-19.176,1.71829,0.778785
28.592,-6.75387,-72.8925,-17.8369,1.52384,0.456077
19.8309,-6.13687,-58.306,-13.1377,1.46509,0.534674
6.9379,-4.82724,-33.8409,-4.7209,2.35513,0.357637
3.22136,-6.74745,-23.9834,-1.49422,1.78463,0.757023
3.82274,-8.11553,-24.2602,-1.29149,2.61481,1.83026
-2.69571,-4.31967,-13.7387,2.40855,2.07974,-0.0608191
-5.09833,-4.92675,-4.58361,5.66827,2.25034,0.420301
-11.0499,-5.41035,20.9733,16.2299,2.83955,1.03285
-12.0858,-7.52707,26.6811,18.5649,2.29466,1.25268
-13.4055,-7.92739,34.1681,22.4129,3.47419,1.98616
-13.9691,-5.84279,32.8155,21.2696,1.54718,0.680141
-13.0588,-6.59718,22.4005,16.8844,3.21722,1.2917
-10.492,-2.04006,4.42426,9.30561,3.16017,-0.368948
-4.39711,-2.04408,-14.0429,2.29555,2.78961,-0.744383
2.57866,-3.32025,-30.845,-3.43824,3.53215,0.185912
4.63109,-3.20321,-34.5316,-4.38351,4.28274,0.511353
9.17603,-4.69011,-42.8822,-7.21636,4.70049,1.15326
9.76398,-1.42646,-45.9474,-8.21567,4.88451,-0.279627
17.2638,-2.94075,-57.0039,-12.0748,4.83039,0.423747
21.8192,-1.88974,-65.6597,-15.3421,4.44457,-0.243982
24.5599,-1.34881,-71.5578,-16.9561,4.15282,-0.54486
27.4685,-2.45008,-74.6886,-17.8207,4.80564,-0.0938525
25.2741,-3.95526,-71.0098,-16.2973,4.33053,0.308576
27.6958,-3.52757,-74.0673,-17.4061,4.66665,0.272449
19.8452,-4.35467,-61.2597,-13.1647,4.2338,0.449184
7.02397,-5.00144,-38.0382,-4.75921,4.61188,1.23347
0.776993,-2.50834,-27.9406,-1.04328,5.37684,0.389189
-4.63857,-1.07289,-16.8647,2.74733,4.46843,-0.386038
-8.8378,1.63155,-6.7473,6.49651,4.7755,-1.09543
-9.43849,-2.10106,-2.8413,7.76412,4.5312,-0.0143973
-13.6747,-1.20614,12.8348,14.1016,5.10269,-0.136462
-15.8094,-3.71521,27.079,20.6754,5.38515,0.974026
-16.1887,-4.60937,24.0667,20.0173,5.99787,1.50772
-13.1036,-1.72832,6.35345,11.9819,4.98494,-0.0245142
-1.42117,1.09395,-28.6373,-1.4679,4.63141,-1.00226
7.82819,-1.29508,-44.7809,-7.45217,4.94694,0.00315931
8.94336,-1.00553,-46.9793,-8.14397,5.15309,-0.187152
14.7889,-1.69795,-56.3309,-11.3653,5.23826,-0.0128829
20.9356,-3.56983,-66.375,-14.4659,5.20628,0.580714
28.9089,-2.54769,-80.148,-19.0241,4.54305,-0.0827462
27.6058,-3.72893,-81.0734,-17.6654,4.63156,0.394397
30.4322,-2.93039,-84.1226,-19.1039,4.4094,-0.181951
29.7034,-2.63585,-83.6166,-18.4961,3.88068,-0.547374
36.4606,-1.36922,-91.7084,-21.708,4.90452,-0.638819
36.157,-4.7813,-91.1931,-21.4546,3.96453,0.416921
35.3666,-3.76005,-92.1152,-21.1026,4.99881,0.23624
33.6983,-5.77245,-89.2312,-19.6992,4.84917,1.07177
32.9349,-5.81548,-87.3858,-19.2268,5.35084,1.19259
36.7374,-4.06815,-88.5373,-20.5528,7.02604,1.26949
32.7853,-1.19025,-84.0369,-19.3002,6.09176,-0.273645
34.3565,-3.85692,-85.7015,-20.2621,4.57023,0.297859
35.2306,-4.5115,-84.0098,-20.0041,4.80731,0.642398
34.7144,-6.41969,-84.0908,-19.8604,3.98565,0.931452
34.6009,-7.40837,-82.9663,-19.3196,4.35074,1.53426
36.0261,-7.16979,-86.1761,-20.1768,4.86495,1.62026
35.9661,-6.12522,-86.1856,-20.161,4.85687,1.14566
26.7655,-7.04937,-70.1969,-15.2296,5.02237,1.6963
4.83105,-5.1771,-31.1297,-2.14751,4.20984,0.74776
3.52814,-6.62797,-27.295,-1.22479,3.99637,1.47307
2.70682,-3.14984,-28.2818,-1.83545,3.79868,0.341539
3.35336,-5.64089,-28.3443,-2.47796,2.84108,0.585306
2.79204,-4.32856,-28.2529,-2.29323,3.22192,0.257406
8.32043,-2.78289,-41.1659,-6.56157,2.96511,-0.469201
25.8412,-3.94014,-72.444,-16.8137,3.52462,0.0808669
28.5898,-4.77546,-80.6643,-17.6409,3.32769,0.243452
34.5738,-6.22732,-87.084,-20.3273,3.43022,0.748192
-0.804504,-1.60027,-26.8996,-0.579158,4.65151,-0.123494
6.54878,1.06212,-42.2579,-4.18471,9.82456,0.86394
-17.6823,5.28954,16.8918,18.6844,9.45265,-1.13211
-14.2588,6.47321,4.84712,13.6854,9.08932,-1.45229
-13.499,7.93923,2.43837,12.5575,9.12122,-1.94471
-10.5757,6.33474,-6.90272,8.94022,8.81708,-1.38869
-8.43745,3.71747,-12.601,6.72456,8.76799,-0.700281
-9.44997,5.79079,-11.2217,7.17499,8.30637,-1.54958
-9.03903,6.27234,-13.3046,6.41027,8.12906,-1.78938
-9.49806,7.09703,-11.9041,7.12493,8.35978,-2.03749
-6.82436,4.7401,-16.2866,5.13147,8.15637,-1.17402
-10.8136,2.54914,-1.25589,10.6419,8.28789,-0.273578
-9.45029,1.28383,-4.11977,9.37589,7.49102,-0.17219
-11.3582,-3.61916,15.4624,16.7588,7.432,1.55239
-9.25426,-10.9766,34.3217,25.7369,7.54839,4.65599
-9.15302,-11.2599,33.2648,26.5922,6.41953,4.72647
-11.4624,-7.74975,30.5176,25.931,8.06683,3.88809
-13.4321,-2.51588,17.524,18.8706,9.16829,2.01524
-10.9632,3.83196,-0.693317,11.016,7.73074,-0.653795
-12.297,-2.76861,16.0023,18.3902,9.22077,2.33807
-9.82576,-12.6226,19.3924,22.1476,7.08613,5.78049
-14.7215,-7.33656,24.4344,21.8112,7.69807,2.78243
0.763351,0.951778,-32.5614,-1.09754,8.31956,-0.071955
2.73549,-2.16315,-37.4776,-2.80499,8.34337,1.03072
0.105682,-0.151379,-33.1035,-1.49091,8.01979,0.22944
1.80269,-2.56923,-34.4898,-1.98297,7.90304,1.29197
1.2554,0.022953,-32.2915,-1.47113,8.23358,0.481436
0.126907,0.631657,-25.5974,-0.135025,6.76125,-0.223677
4.88316,-3.76369,-33.6767,-2.87764,5.99323,1.00701
5.10416,-1.2551,-38.1843,-3.6397,7.52708,0.592062
1.81412,-0.369869,-30.5824,-0.919685,7.25465,0.241029
4.74567,-1.78532,-37.3148,-3.44976,6.90384,0.61838
4.96234,-4.98473,-35.7353,-3.22945,5.82013,1.35144
5.52957,-4.63951,-39.0435,-3.97992,5.91813,1.18537
4.94199,-4.60371,-36.8985,-3.16008,5.53451,1.06087
1.41417,-1.84817,-30.8009,-0.381579,6.43705,0.29993
4.59213,-3.41114,-38.5304,-2.72721,7.61894,1.30587
2.28918,-0.963448,-36.2371,-1.73672,7.7747,0.433222
-3.61467,1.97861,-24.6746,2.74316,8.14911,-0.377557
-1.508,-0.0843277,-28.993,0.948297,7.57203,0.0429276
-3.87015,2.33363,-24.4708,2.64339,7.30709,-0.819899
-1.60452,-0.0807915,-28.86,0.992238,7.29886,-0.019681
0.731918,-1.67062,-33.7312,-0.850269,7.08015,0.505242
-1.54234,-1.46734,-27.2258,1.35279,6.86501,0.523959
-2.63283,-1.06892,-26.0191,1.28132,6.20752,-0.286605
-1.01955,-2.68217,-27.7894,0.663907,6.12093,0.655789
-3.65842,2.47009,-25.3411,2.64404,10.068,0.10636
-3.18396,19.2243,-42.3598,1.70305,23.7455,0.109763
0.150604,21.7287,-52.9806,-0.0867073,28.5734,1.16378
-4.89348,28.97,-51.4539,1.82345,28.9726,-1.43919
-4.4808,29.9407,-52.1346,1.14512,27.8401,-2.09675
-4.52365,24.6466,-47.7008,1.44504,24.8485,-1.5828
-7.60341,22.9025,-38.9268,4.06394,23.3831,-1.74885
-4.83002,21.8081,-46.5785,1.54211,22.7955,-1.52278
-6.55241,0.659893,-23.98,4.06261,6.78026,-0.92821
-4.37366,-8.00146,-17.5787,3.04988,0.0189504,0.0488565
-4.2323,-10.863,-10.5206,3.72873,-2.16232,0.44148
-4.23955,-9.91742,-5.3684,4.25682,-3.18942,0.43178
-4.27397,-8.47818,-9.29002,2.98756,-2.41729,-0.264513
-4.3266,-10.0812,-7.2354,4.10383,-2.20719,0.4159
-2.69348,-7.22437,-16.4927,1.64064,1.09489,0.215505
-1.0024,-1.68044,-25.3703,0.262638,6.37063,0.425061
-0.671753,-5.79881,-23.7938,-0.165528,2.07827,0.376152
-2.46706,-9.59937,-15.7943,1.45771,-1.19705,0.249106
-0.731216,-11.0694,-18.4035,-0.332835,-3.25868,0.242685
0.125549,-14.7475,-15.8985,-0.759286,-6.16534,1.10127
-1.88376,-14.5273,-8.12226,0.440046,-9.65861,0.321456
-1.76144,-15.6736,-5.7987,0.925881,-8.88624,0.804702
-1.74863,-12.968,-9.44523,0.279534,-6.19166,0.445968
-2.19197,-11.4405,-8.74478,1.00446,-5.72096,0.248275
-1.9265,-14.3316,-6.26502,1.81872,-6.15291,0.842527
-0.717056,-12.7062,-11.1988,0.0408556,-5.83146,0.493523
0.602997,-14.9728,-14.6676,-0.856283,-4.93806,1.5788
-2.168,-11.055,-10.6249,0.904529,-4.00656,0.338056
